X,Y,OBJECTID_12_13,Plant_ID,Plant_Name,Plant_Alias,Plant_Label,EIA_ID,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Docket_ID,STEP_Project_Type,Street,City,State_,Zip_Code,Plant_County,Initial_Start_Date,Online_Year,Retire_Date,Peaker,Renewable_Energy,Gen_Count,RPS_Eligible,Utility_ID,Owner_Name,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,CEC_Jurisdictional_Plant,CEC_Link,Aerial,Elevation,Operation_Job,Property_Tax,Income_Percent,Capacity_Factor,Project_Location
-120.914632265038392,38.277402944381706,2924,E0201,Buena Vista Biomass,"Jackson Valley Energy Partners; Ione; Buena Vista Biomass Power",Buena Vista Biomass,58472,22.5,0.12,0,Biomass,Operating,,,,4655 Coal Mine Road,Ione,CA,95640,Amador,2013-01-13T00:00:00.000Z,2013,,0,1,1,1,14328,Buena Vista Biomass Power,,,,Pacific Gas & Electric Company,IOU,CALISO,Amador County Air Pollution Control District,Mountain Counties,Ione,Senate District 8,Assembly District 5,Congressional District 4,55-60%,58,0,,"<a href=""https://earth.google.com/web/@38.2773994,-120.9146356,91.37535564a,808.03178498d,35y,0h,45t,0r/data=CjoaOBIyCgAZC3fT0oEjQ0AheHDBY4k6XsAqHDM4wrAxNiczOC42Ik4gMTIwwrA1NCc1Mi43IlcYAiABKAI"">Google Earth</a>",91.08561632,,,108,0,Neither Low Income Nor Disadvantaged Community
-121.33056508300271,37.943366150672226,2925,E0213,DTE Stockton (POSDEF Repower C0004),"Port Of Stockton District Energy Facility; POSDEF; Co-Generation National POSDEF; DTE Stockton",Port of Stockton,54238,50.6,396134,371195,Digester Gas,Operating,,,,2526 West Washington Street,Stockton,CA,95203,San Joaquin,2014-02-12T00:00:00.000Z,2014,,0,1,1,1,14328,DTE Stockton LLC,,Stockton,Tesla-Bellota,Port of Stockton,,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Stockton West,Senate District 5,Assembly District 13,Congressional District 9,95-100% (highest scores),100,0,,"<a href=""https://earth.google.com/web/@37.9433644,-121.3305656,0.99270158a,812.09596057d,35y,0h,45t,0r/data=CjoaOBIyCgAZ9xonKsD4QkAhsEue_CdVXsAqHDM3wrA1NiczNi4xIk4gMTIxwrAxOSc1MC4wIlcYAiABKAI"">Google Earth</a>",3.11250091,,,68,0.83513998,Disadvantaged Community
-121.811441793976982,36.914508743913736,2926,E0214,Ameresco Santa Cruz Energy,"Buena Vista; Buena Vista Landfill; Alameda Muunicipal Power And Palo Alto LFG Project
",Ameresco,56428,3.18,20349,18925,Landfill Gas,Operating,,,,1231 Buena Vista Rd.,Watsonville,CA,95076,Santa Cruz,2006-02-02T00:00:00.000Z,2006,,0,1,3,1,14328,Ameresco Inc,,,,Pacific Gas & Electric Company,IOU,CALISO,Monterey Bay Unified Air Pollution Control District,North Central Coast,Watsonville West,Senate District 17,Assembly District 29,Congressional District 20,50-55%,53,0,,"<a href=""https://earth.google.com/web/@36.9145111,-121.8114394,32.52069906a,824.43873567d,35y,0h,45t,0r/data=CjoaOBIyCgAZHCohsw51QkAh5WuFn-5zXsAqHDM2wrA1NCc1Mi4yIk4gMTIxwrA0OCc0MS4yIlcYAiABKAI"">Google Earth</a>",37.1578553,,,141,0.67751114,Neither Low Income Nor Disadvantaged Community
-122.406035054585018,37.504012443462621,2927,E0218,Ameresco Half Moon Bay (Ox Mountain Landfill),"Ox Mountain Landfill; Ox Mountain Sanitary Landfill",Ox Mtn Landfill,56895,11.46,89701,85172,Landfill Gas,Operating,,,,12310 San Mateo Rd,Half Moon Bay,CA,94019,San Mateo,2009-04-01T00:00:00.000Z,2009,,0,1,6,1,14328,Ameresco Inc,,Greater Bay,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Montara Mountain,Senate District 13,Assembly District 24,Congressional District 14,40-45%,43,0,,"<a href=""https://earth.google.com/web/@37.5040139,-122.4060331,325.8636168a,817.39903323d,35y,0h,45t,0r/data=CjoaOBIyCgAZXZ0Ih4PAQkAh-2VBcvyZXsAqHDM3wrAzMCcxNC41Ik4gMTIywrAyNCcyMS43IlcYAiABKAI"">Google Earth</a>",323.32285597,,,156,0.8460965,Neither Low Income Nor Disadvantaged Community
-117.710620951670492,33.715715564176499,2928,E0226,Bowerman Power Landfill Gas,"Bowerman Landfill, Frank R. Bowerman Landfill",Frank R. Bowerman ,59461,23.59,161200.87,147891,Landfill Gas,Operating,,,,11006 Bee Canyon Access Road,Irvine,CA,92602,Orange,2016-03-01T00:00:00.000Z,2016,,0,1,7,1,17609,Bowerman Power LFG,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,El Toro,Senate District 37,Assembly District 68,Congressional District 45,20-25%,21,0,,"<a href=""https://earth.google.com/web/@33.7157156,-117.7106206,244.60774874a,861.11345178d,35y,0h,45t,0r/data=CjoaOBIyCgAZVp6bkZzbQEAhSjfTznptXcAqHDMzwrA0Mic1Ni42Ik4gMTE3wrA0MiczOC4yIlcYAiABKAI"">Google Earth</a>",243.83795969,,,190,0.7137095,Neither Low Income Nor Disadvantaged Community
-118.985464518495149,35.631411176933945,2929,E0232,Mt. Poso Cogeneration,Mt. Poso Cogen,Mt. Poso,54626,44,301136.01,255054,Digester Gas,Operating,,,,36157 Famoso Woody Road,Bakersfield,CA,93308,Kern,2011-11-01T00:00:00.000Z,2011,,0,1,1,1,14328,Mt Poso Cogeneration Co,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Sand Canyon,Senate District 16,Assembly District 26,Congressional District 23,60-65%,65,0,,"<a href=""https://earth.google.com/web/@35.6310556,-118.985425,331.21368823a,839.46694861d,35y,0h,45t,0r/data=CjoaOBIyCgAZlPoNbsbQQUAhSuoENBG_XcAqHDM1wrAzNyc1MS44Ik4gMTE4wrA1OScwNy41IlcYAiABKAI"">Google Earth</a>",333.66607563,,,71,0.65991369,Neither Low Income Nor Disadvantaged Community
-122.29639171438447,37.826063052467781,2930,E0242,EBMUD Wastewater Treatment Plant Digester Gas Turbine,EDMUD - Anaerobic Digestion,EBMUD Digester,57696,4.6,33184,27795,Digester Gas,Operating,,,,2020 Wake Avenue,Oakland,CA,94607,Alameda,2011-11-01T00:00:00.000Z,2011,,0,1,1,1,14328,East Bay Municipal Utility District (EBMUD),,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Oakland West,Senate District 9,Assembly District 18,Congressional District 13,80-85%,85,0,,"<a href=""https://earth.google.com/web/@37.8260619,-122.2963931,6.8552025a,813.51466586d,35y,0h,45t,0r/data=CjoaOBIyCgAZXnx2ZbzpQkAhpNDDGviSXsAqHDM3wrA0OSczMy44Ik4gMTIywrAxNyc0Ny4wIlcYAiABKAI"">Google Earth</a>",3.89498644,,,117,0.68788608,Disadvantaged Community
-122.376950206307995,41.43431053783501,2931,E0243,Roseburg Forest Products,,Roseburg Forest,56469,13.39,59298,56150,Biomass,Operating,,,,98 Mill Street,Weed,CA,96094,Siskiyou,2011-01-01T00:00:00.000Z,2011,,0,1,1,1,14328,Roseburg Forest Products,,,,PacifiCorp,IOU,PacificCorp West,Siskiyou County Air Pollution Control District,Northeast Plateau,Weed,Senate District 1,Assembly District 1,Congressional District 1,60-65%,64,0,,"<a href=""https://earth.google.com/web/@41.4343197,-122.3769708,1077.10246706a,768.33947567d,35y,0h,45t,0r/data=CjoaOBIyCgAZF8G1yZe3REAhAWMiSiCYXsAqHDQxwrAyNicwMy42Ik4gMTIywrAyMiczNy4xIlcYAiABKAI"">Google Earth</a>",1077.27978501,,,71,0.47739389,Neither Low Income Nor Disadvantaged Community
-121.726429808811019,39.6746381011517,2932,E0248,Ameresco Butte County Neal Road Landfill,Ameresco Butte County,Ameresco - Butte,57771,1,14403,13521,Digester Gas,Operating,,,,1023 Neal Road,Paradise,CA,95969,Butte,2012-11-23T00:00:00.000Z,2012,,0,1,1,1,14328,Ameresco Inc,,,,Pacific Gas & Electric Company,IOU,CALISO,Butte County Air Quality Management District,Sacramento Valley,Hamlin Canyon,Senate District 4,Assembly District 3,Congressional District 1,45-50%,45,0,,"<a href=""https://earth.google.com/web/@39.6744028,-121.7273417,102.83318642a,790.75053905d,35y,0h,45t,0r/data=CjoaOBIyCgAZWCq51FLWQ0AhF6EzxIxuXsAqHDM5wrA0MCcyNy45Ik4gMTIxwrA0MyczOC40IlcYAiABKAI"">Google Earth</a>",108.33299438,,,76,1.53927596,Neither Low Income Nor Disadvantaged Community
-117.840846923750462,33.93240515809687,2933,E0249,Brea Expansion Plant - Brea Power II LLC,,Brea Expansion,58007,32.81,258391,219242,Landfill Gas,Operating,,,,1935 Valencia Avenue,Brea,CA,92823,Orange,2012-11-01T00:00:00.000Z,2012,,0,1,1,1,17609,Brea Parent 2007 LLC c/o Broadrock Renewables LLC,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Yorba Linda,Senate District 29,Assembly District 55,Congressional District 39,40-45%,42,0,,"<a href=""https://earth.google.com/web/@33.9320444,-117.840275,224.09847432a,858.71550717d,35y,0h,45t,0r/data=CjoaOBIyCgAZwDUcO033QEAhXinLEMd1XcAqHDMzwrA1NSc1NS40Ik4gMTE3wrA1MCcyNS4wIlcYAiABKAI"">Google Earth</a>",220.01666287,,,198,0.76072064,Neither Low Income Nor Disadvantaged Community
-121.185239974302362,37.883326342859966,2934,E0252,Ameresco Forward LLC,Ameresco Forward Landfill,Ameresco - Forward,58437,4.34,33978,31755,Landfill Gas,Operating,,,,9629 S. Austin Road,Manteca,CA,95336,San Joaquin,2014-02-22T00:00:00.000Z,2014,,0,1,2,1,14328,Ameresco Inc,,Stockton,Tesla-Bellota,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Stockton East,Senate District 5,Assembly District 13,Congressional District 9,95-100% (highest scores),95,0,,"<a href=""https://earth.google.com/web/@37.8833258,-121.1852397,13.34224663a,812.82366967d,35y,0h,45t,0r/data=CjoaOBIyCgAZRVvf0RDxQkAh71qd99pLXsAqHDM3wrA1Mic2MC4wIk4gMTIxwrAxMScwNi45IlcYAiABKAI"">Google Earth</a>",11.84270462,,,90,0.83297134,Disadvantaged Community
-120.929842702922471,38.030142596821513,2935,E0253,Ameresco San Joaquin LLC,,Ameresco - San Joaquin,58436,4.34,34863,33077,Landfill Gas,Operating,,,,6484 n. Waverly Road,Linden,CA,95236,San Joaquin,2014-04-24T00:00:00.000Z,2014,,0,1,2,1,14328,Ameresco Inc,,,,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Valley Springs SW,Senate District 5,Assembly District 12,Congressional District 9,40-45%,44,0,,"<a href=""https://earth.google.com/web/@38.0301411,-120.9298414,71.27882052a,811.04280906d,35y,0h,45t,0r/data=CjoaOBIyCgAZ-2HfqdsDQ0Ah4d2AhYI7XsAqHDM4wrAwMSc0OC41Ik4gMTIwwrA1NSc0Ny40IlcYAiABKAI"">Google Earth</a>",69.41918566,,,108,0.86764897,Neither Low Income Nor Disadvantaged Community
-120.59935245150443,35.18684573876353,2936,E0254,Cold Canyon,Cold Canyon Landfill,Cold Canyon,58379,1.5,10468,9832,Landfill Gas,Operating,,,,2727 Carpenter Canyon Road,San Luis Obispo,CA,93401,San Luis Obispo,2013-07-21T00:00:00.000Z,2013,,0,1,1,1,14328,Toro Energy of California LLC,,,,Pacific Gas & Electric Company,IOU,CALISO,San Luis Obispo County Air Pollution Control District,South Central Coast,Arroyo Grande NE,Senate District 17,Assembly District 35,Congressional District 24,10-15%,11,0,,"<a href=""https://earth.google.com/web/@35.1868469,-120.5993558,68.43410347a,844.57362317d,35y,0h,45t,0r/data=CjoaOBIyCgAZ821mmeqXQUAhv-pt2FsmXsAqHDM1wrAxMScxMi43Ik4gMTIwwrAzNSc1Ny43IlcYAiABKAI"">Google Earth</a>",64.76856088,,,144,0.74620522,Neither Low Income Nor Disadvantaged Community
-119.108642405873965,35.188450728503099,2937,E0257,ABEC Bidart-Old River LLC,Bidart Old River 1,ABEC Bidart,58699,3.6,13224,12125,Digester Gas,Operating,,,,20400 Old River Road,Bakersfield,CA,93311,Kern,2014-03-10T00:00:00.000Z,2014,,0,1,1,1,14328,California Bioenergy LLC,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Conner,Senate District 14,Assembly District 32,Congressional District 21,25-30%,29,0,,"<a href=""https://earth.google.com/web/@35.1884508,-119.1086417,93.64483649a,844.5536764d,35y,0h,45t,0r/data=CjoaOBIyCgAZ2HPjJx-YQUAh1h5R_PPGXcAqHDM1wrAxMScxOC40Ik4gMTE5wrAwNiczMS4xIlcYAiABKAI"">Google Earth</a>",90.87388907,,,177,0.38343073,Neither Low Income Nor Disadvantaged Community
-121.951259840116833,37.434674289057035,2938,E0303,Zero Waste to Energy,,Zero Waste to Energy,60003,1.6,4803,4475,Landfill Gas,Operating,,,,685 Los Esteros Road,San Jose,CA,95134,Santa Clara,2016-01-01T00:00:00.000Z,2016,,0,1,1,1,14328,Zero Waste to Energy Development Company,,Greater Bay,San Jose,Power and Water Resource Pooling Authority,,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Milpitas,Senate District 10,Assembly District 25,Congressional District 17,80-85%,82,0,,"<a href=""https://earth.google.com/web/@37.4346739,-121.9512561,5.25211293a,818.22955948d,35y,0h,45t,0r/data=CjoaOBIyCgAZX3b0ZKO3QkAhtudDYeF8XsAqHDM3wrAyNicwNC44Ik4gMTIxwrA1NycwNC41IlcYAiABKAI"">Google Earth</a>",5.5384949,,,122,0.31840562,Disadvantaged Community
-122.564310299777432,38.160841669733621,2939,E0304,Redwood Renewable Energy Facility,Redwood Renewable Energy Facility,Redwood,59299,3.92,30190,29479,Landfill Gas,Operating,,,,8950 Redwood Highway,Novato,CA,94945,Marin,2017-05-27T00:00:00.000Z,2017,,0,1,2,1,14328,WM Renewable Energy,,North Coast/North Bay,Lakeville,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Petaluma River,Senate District 2,Assembly District 10,Congressional District 2,10-15%,11,0,,"<a href=""https://earth.google.com/web/@38.1608392,-122.5643097,1.68901046a,809.45217525d,35y,0h,45t,0r/data=CjoaOBIyCgAZGPX_YJYUQ0AhMpRuph2kXsAqHDM4wrAwOSczOS4wIk4gMTIywrAzMyc1MS41IlcYAiABKAI"">Google Earth</a>",3.33485131,,,218,0.85611943,Neither Low Income Nor Disadvantaged Community
-121.192562923717517,38.5146829557792,2940,E0305,Kiefer Landfill Phase II (KLG2),Kiefer Landfill Phase II,KLG2,,6,49463,45086,Landfill Gas,Operating,,,,"12701 Kiefer Blvd, Bldg 400F",Sloughhouse,CA,95683,Sacramento,2006-03-01T00:00:00.000Z,2006,,0,1,2,1,16534,Aria Energy LLC,,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Buffalo Creek,Senate District 8,Assembly District 8,,20-25%,23,0,,,66.80755285,,,164,0.85545689,
-119.116421989609279,35.17306178815457,2941,E0306,Carlos Echeverria and Sons Dairy Biogas,,Carlos Echeverria and Sons,,1,,,Digester Gas,Operating,,,,20229 Old River Rd,Bakersfield,CA,93311,Kern,2018-02-02T00:00:00.000Z,2018,,0,1,1,0,14328,Carlos Echeverria and Sons,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Conner,Senate District 14,Assembly District 32,,75-80%,78,0,,,89.05999756,,,,,
-122.531563564466097,38.583189056116574,2942,E0307,Clover Flat Landfill,,Clover Flat Landfill Gas,,0.9,5133,5133,Landfill Gas,Operating,,,,4380 Silverado Trail,Calistoga,CA,94515,Napa,,,,0,1,1,0,14328,Clover Flat Landfill,,North Coast/North Bay,Fulton,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Calistoga,Senate District 3,Assembly District 4,,10-15%,13,0,,,221.62068831,,,,0.64928658,
-119.202933944805736,35.214300650791671,2943,E0308,Lakeview Farms LLC,,Lakeview Farms,,1,,,Digester Gas,Operating,,,,17702 Bear Mountain Blvd,Bakersfield,CA,93311,Kern,2018-02-02T00:00:00.000Z,2018,,0,1,1,0,14328,Lakeview Farms LLC,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Millux,Senate District 14,Assembly District 32,,25-30%,29,0,,,90.69243738,,,,,
-119.43287600003427,35.472164351283531,2944,E0309,West-Star North Dairy,,West-Star North Dairy,,1,,,Digester Gas,Operating,,,,26593 Riverside St,Buttonwillow,CA,93206,Kern,2018-02-02T00:00:00.000Z,2018,,0,1,1,0,14328,West-Star North Dairy,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Buttonwillow,Senate District 14,Assembly District 32,,85-90%,85,0,,,81.10232311,,,,,
-120.985205519946547,37.574048151592045,2945,G0016,Almond Power Plant,"Almond 1; Almond 2 Power Plant; Almond 2 Power Plant Project; A2PP ",Almond II,7315,223,176512.04,170291,Gas,Operating,Operational,"09-AFC-02, 09-AFC-02C
",AFC,4500 Crows Landing Road,Modesto,CA,95358,Stanislaus,1995-10-01T00:00:00.000Z,1995,,1,0,4,0,19282,Turlock Irrigation Distict,,,,Turlock Irrigation District,,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Ceres,Senate District 12,Assembly District 21,Congressional District 10,80-85%,82,1,"<a href=""http://www.energy.ca.gov/sitingcases/almond/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/37%C2%B034'28.8%22N+120%C2%B059'04.2%22W/@37.5746741,-120.9851599,344m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",25.05030265,4,0,68,0.08693497,Disadvantaged Community
-117.855983785121211,33.853653630899373,2946,G0026,Anaheim CT,Anaheim Gas Turbine,Anaheim,7693,49.27,40467.04,38770,Gas,Operating,,,,1144 North Kramer Boulevard,Anaheim,CA,92805,Orange,1991-04-01T00:00:00.000Z,1991,,1,0,1,0,590,City of Anaheim,,LA Basin,Western LA Basin,City of Anaheim Public Utilities Department,,CALISO,South Coast Air Quality Management District,South Coast,Orange,Senate District 37,Assembly District 68,Congressional District 46,75-80%,76,0,,"<a href=""https://earth.google.com/web/@33.8536531,-117.8559842,67.20194369a,859.58709761d,35y,0h,45t,0r/data=CjoaOBIyCgAZg1A5gUTtQEAhIjn0cch2XcAqHDMzwrA1MScxMy4yIk4gMTE3wrA1MScyMS41IlcYAiABKAI"">Google Earth</a>",68.26680473,,,143,0.08958203,Disadvantaged Community
-119.605775693186345,35.212236695329594,2947,G0031,Oxford Cogeneration Facility (Shutdown 12/2006),"Arco Oxford; Arco Oxford Cogen",Arco Oxford,52093,5.2,,,Gas,Operating,,,,Mocal Road and Crocker Springs Road,Fellows,CA,93224,Kern,1984-09-19T00:00:00.000Z,1984,2006-12-31T00:00:00.000Z,0,0,3,0,14328,Aera Energy LLC,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Fellows,Senate District 16,Assembly District 34,Congressional District 23,75-80%,78,0,,"<a href=""https://earth.google.com/web/@35.2122322,-119.6057747,491.20057498a,844.28297795d,35y,0h,45t,0r/data=CjoaOBIyCgAZPRS7bCqbQUAhoU8_A8XmXcAqHDM1wrAxMic0NC4wIk4gMTE5wrAzNicyMC44IlcYAiABKAI"">Google Earth</a>",489.23825093,,,85,,Disadvantaged Community
-119.029911595684794,35.483722743643483,2948,G0040,Badger Creek Cogen,Badger Creek Ltd.,Badger Creek,10650,47,7748.03,7556,Gas,Operating,,,,535 Fano Avenue,Bakersfield,CA,93308,Kern,1991-04-19T00:00:00.000Z,1991,,0,0,1,0,14328,WCAC Operating Company,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Oildale,Senate District 16,Assembly District 34,Congressional District 23,75-80%,77,0,,"<a href=""https://earth.google.com/web/@35.4837242,-119.0299136,275.79983463a,841.16670659d,35y,0h,45t,0r/data=CjoaOBIyCgAZUqSxrOq9QUAhKW27GurBXcAqHDM1wrAyOScwMS40Ik4gMTE5wrAwMSc0Ny43IlcYAiABKAI"">Google Earth</a>",275.31524507,,,68,0.01830214,Disadvantaged Community
-117.862147111014195,33.858519807151374,2949,G0058,Canyon Power Plant,"Canyon; CPP; Canyon Power Plant  Southern CA Public Power Authority",Canyon,57027,200.48,186815,181876,Gas,Operating,Operational,"07-AFC-09, 07-AFC-09
",AFC,3071 East Miraloma Ave.,Anaheim,CA,92806,Orange,2011-07-01T00:00:00.000Z,2011,,1,0,4,0,590,Southern California Public Power Authority (SCPPA),,LA Basin,Western LA Basin,City of Anaheim Public Utilities Department,,CALISO,South Coast Air Quality Management District,South Coast,Orange,Senate District 37,Assembly District 68,Congressional District 46,75-80%,76,1,"<a href=""http://www.energy.ca.gov/sitingcases/canyon/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/33%C2%B051'29.9%22N+117%C2%B051'42.5%22W/@33.8586109,-117.8620649,303m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",66.70752359,2,0,143,0.103279,Disadvantaged Community
-115.513560784065277,32.906582725592621,2950,G0059,Brawley (Retired 12/31/2009),Brawley Disposal Site,Brawley,383,11.5,,,Gas,Standby,,,,475 Dogwood Road,Brawley,CA,92227,Imperial,1962-01-01T00:00:00.000Z,1962,2009-12-31T00:00:00.000Z,1,0,2,0,9216,Imperial Irrigation District,,,,Imperial Irrigation District,,IID,Imperial County Air Pollution Control District,Salton Sea,Brawley,Senate District 40,Assembly District 56,Congressional District 51,70-75%,72,0,,"<a href=""https://earth.google.com/web/@32.906275,-115.5140944,-0.51075914a,869.96895454d,35y,0h,45t,0r/data=CjoaOBIyCgAZWRe30QB0QEAhocMy7ObgXMAqHDMywrA1NCcyMi42Ik4gMTE1wrAzMCc1MC43IlcYAiABKAI"">Google Earth</a>",-41.05099869,,,129,,Neither Low Income Nor Disadvantaged Community
-118.264208756113874,35.058199061658627,2951,W0287,ESI Energy  Inc - 6063 - Mojave 16 - 6063,"ESI Energy, Inc. - 6063",Mojave 16 - 6063,50821,47.9,,,Wind,Unknown,,,,,Mojave,CA,93501,Kern,,,,,1,,1,17609,FPL Energy Operating Services Inc,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71,0,,"<a href="""">Google Earth</a>",1085.19886336,,,96,,Neither Low Income Nor Disadvantaged Community
-118.375251568220818,35.077314604552761,2952,W0263,Windsong,"Windsong Wind Park; Windsong Energy, Inc.",Windsong,Missing,2.4,,,Wind,Unknown,,,,,Tehachapi,CA,93561,Kern,,,,,1,,1,17609,See WPRS for details,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71,0,,"<a href="""">Google Earth</a>",1492.00354586,,,96,,Neither Low Income Nor Disadvantaged Community
-121.646078625597198,37.718863649137042,2953,W0323,Seawest Energy Group (B), ,Seawest Energy B,Missing,0.98,,,Wind,Operating,,,,,Tracy,CA,94550,San Joaquin,,,,,1,,1,14328,Seawest Energy Group,Altamont,Greater Bay,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Altamont,Senate District 7,Assembly District 16,Congressional District 15,40-45%,42,0,,"<a href="""">Google Earth</a>",387.51572742,,,219,,Neither Low Income Nor Disadvantaged Community
-121.616228995704716,37.769049865374122,2954,W0343,ALTAMONT - 06W146C,Altamont Infrastructure Company - 06W146C,Altamont 06W146C,Missing,30,,,Wind,Unknown,,,,,Livermore,CA,94550,Alameda,,,,,1,,1,14328,See WPRS for details,Altamont,,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Clifton Court Forebay,Senate District 7,Assembly District 16,Congressional District 15,40-45%,42,0,,"<a href="""">Google Earth</a>",111.22898666,,,219,,Neither Low Income Nor Disadvantaged Community
-118.305586181281512,35.042185344769734,2955,W0282,ESI Energy  Inc - 6057, ,ESI Energy 6057,Missing,47.77,,,Wind,Retired,,,,,Mojave,CA,93501,Kern,,,,,1,,1,17609,Cameron Ridge LLC,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71,0,,"<a href="""">Google Earth</a>",1124.75749876,,,96,,Neither Low Income Nor Disadvantaged Community
-121.691967580564537,37.763854869622932,2956,W0325,Flowind Partners 1, ,Flowind Partners 1,Missing,8.48,,,Wind,Unknown,,,,,Tracy,CA,94550,San Joaquin,,,,,1,,1,14328,See WPRS for details,Altamont,Greater Bay,Contra Costa,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Byron Hot Springs,Senate District 7,Assembly District 16,Congressional District 15,40-45%,42,0,,"<a href="""">Google Earth</a>",375.66663485,,,219,,Neither Low Income Nor Disadvantaged Community
-121.619504563149377,37.744691168906236,2957,W0326,Flowing Partners 2, ,Flowing Partners 2,Missing,2.7,,,Wind,Unknown,,,,,Tracy,CA,94550,San Joaquin,,,,,1,,1,14328,See WPRS for details,Altamont,,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Midway,Senate District 7,Assembly District 16,Congressional District 15,40-45%,42,0,,"<a href="""">Google Earth</a>",210.53293684,,,219,,Neither Low Income Nor Disadvantaged Community
-121.611794171250509,37.74745133329241,2958,W0327,Altech,"Altech Energy, Ltd., Altech I",Altech,50818,5.76,,,Wind,Unknown,,,,,Tracy,CA,94550,San Joaquin,,,,,1,,1,14328,Seawest Energy Group,Altamont,,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Midway,Senate District 7,Assembly District 16,Congressional District 15,40-45%,42,0,,"<a href="""">Google Earth</a>",140.95092994,,,219,,Neither Low Income Nor Disadvantaged Community
-118.380776182065333,35.070680467564728,2959,W0303,Victory Garden Phase IV Partner - 6102,Victory Garden Wind Farm,Victory Garden 6102,Missing,6.98,,,Wind,Unknown,,,,,Tehachapi,CA,93561,Kern,,,,,1,,1,17609,Not Available,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71,0,,"<a href="""">Google Earth</a>",1532.51841986,,,96,,Neither Low Income Nor Disadvantaged Community
